REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,SWIPE_UPS,STORY_OPENS,SCREEN_TIME_MS,LOADED_AT
2025-11-29,Holiday Bundle 2025,snap_ad_acct_0102,594.05,2634545,19184,13812,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-11-30,Holiday Bundle 2025,snap_ad_acct_0102,618.03,2634545,28284,20364,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-01,Holiday Bundle 2025,snap_ad_acct_0102,597.31,2290909,23573,16973,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-02,Holiday Bundle 2025,snap_ad_acct_0102,524.05,2290909,21179,15249,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-03,Holiday Bundle 2025,snap_ad_acct_0102,648.64,2290909,17845,12848,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-04,Holiday Bundle 2025,snap_ad_acct_0102,403.73,2290909,22535,16225,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-05,Holiday Bundle 2025,snap_ad_acct_0102,396.78,2290909,25017,18012,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-06,Holiday Bundle 2025,snap_ad_acct_0102,475.98,2634545,28714,20674,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-07,Holiday Bundle 2025,snap_ad_acct_0102,642.01,2634545,31260,22507,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-08,Holiday Bundle 2025,snap_ad_acct_0102,667.90,2290909,16824,12113,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-09,Holiday Bundle 2025,snap_ad_acct_0102,573.78,2290909,19066,13728,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-10,Holiday Bundle 2025,snap_ad_acct_0102,386.09,2290909,20160,14515,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-11,Holiday Bundle 2025,snap_ad_acct_0102,383.95,2290909,29030,20902,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-12,Holiday Bundle 2025,snap_ad_acct_0102,499.99,2290909,23888,17199,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-13,Holiday Bundle 2025,snap_ad_acct_0102,490.12,2634545,20853,15014,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-14,Holiday Bundle 2025,snap_ad_acct_0102,617.42,2634545,32373,23309,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-15,Holiday Bundle 2025,snap_ad_acct_0102,694.63,2290909,19500,14040,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-16,Holiday Bundle 2025,snap_ad_acct_0102,538.49,2290909,19984,14388,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-17,Holiday Bundle 2025,snap_ad_acct_0102,470.04,2290909,20453,14726,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-18,Holiday Bundle 2025,snap_ad_acct_0102,404.27,2290909,25797,18574,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-19,Holiday Bundle 2025,snap_ad_acct_0102,447.05,2290909,17512,12609,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-20,Holiday Bundle 2025,snap_ad_acct_0102,701.05,2634545,28263,20349,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-21,Holiday Bundle 2025,snap_ad_acct_0102,571.29,2634545,15006,10804,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-22,Holiday Bundle 2025,snap_ad_acct_0102,605.86,2290909,17096,12309,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-23,Holiday Bundle 2025,snap_ad_acct_0102,604.80,2290909,23120,16646,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-24,Holiday Bundle 2025,snap_ad_acct_0102,479.13,2290909,17495,12596,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-25,Holiday Bundle 2025,snap_ad_acct_0102,574.85,2290909,14799,10655,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-26,Holiday Bundle 2025,snap_ad_acct_0102,658.27,2290909,19705,14188,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-27,Holiday Bundle 2025,snap_ad_acct_0102,484.59,2634545,13995,10076,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-28,Holiday Bundle 2025,snap_ad_acct_0102,569.45,2634545,15727,11323,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-29,Holiday Bundle 2025,snap_ad_acct_0102,360.16,1745455,17644,12704,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-12-30,Holiday Bundle 2025,snap_ad_acct_0102,508.06,1745455,14299,10295,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-12-31,Holiday Bundle 2025,snap_ad_acct_0102,468.54,1745455,14341,10326,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2026-01-01,Holiday Bundle 2025,snap_ad_acct_0102,396.83,1745455,11001,7921,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2026-01-02,Holiday Bundle 2025,snap_ad_acct_0102,529.24,1745455,13978,10064,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-11-16,Holiday Bundle 2025,snap_ad_acct_0102,313.04,1254545,17299,12455,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-17,Holiday Bundle 2025,snap_ad_acct_0102,201.17,1090909,16209,11670,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-19,Holiday Bundle 2025,snap_ad_acct_0102,267.37,1090909,11088,7983,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-20,Holiday Bundle 2025,snap_ad_acct_0102,204.22,1090909,9216,6636,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-21,Holiday Bundle 2025,snap_ad_acct_0102,261.52,1090909,11632,8375,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-22,Holiday Bundle 2025,snap_ad_acct_0102,287.56,1254545,14448,10403,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-23,Holiday Bundle 2025,snap_ad_acct_0102,228.41,1254545,13386,9638,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-25,Holiday Bundle 2025,snap_ad_acct_0102,245.98,1090909,15055,10840,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-27,Holiday Bundle 2025,snap_ad_acct_0102,328.49,1090909,10848,7811,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-28,Holiday Bundle 2025,snap_ad_acct_0102,430.47,2290909,18884,13596,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-11-29,Holiday Bundle 2025,snap_ad_acct_0102,561.45,2634545,19184,13812,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-11-30,Holiday Bundle 2025,snap_ad_acct_0102,623.56,2634545,35008,25206,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-01,Holiday Bundle 2025,snap_ad_acct_0102,548.65,2290909,17180,12370,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-02,Holiday Bundle 2025,snap_ad_acct_0102,517.10,2290909,19596,14109,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-03,Holiday Bundle 2025,snap_ad_acct_0102,675.92,2290909,18041,12990,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-04,Holiday Bundle 2025,snap_ad_acct_0102,398.38,2290909,27780,20002,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-05,Holiday Bundle 2025,snap_ad_acct_0102,483.94,2290909,20783,14964,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-06,Holiday Bundle 2025,snap_ad_acct_0102,742.25,2634545,22139,15940,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-07,Holiday Bundle 2025,snap_ad_acct_0102,676.45,2634545,19972,14380,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-08,Holiday Bundle 2025,snap_ad_acct_0102,660.41,2290909,18694,13460,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-09,Holiday Bundle 2025,snap_ad_acct_0102,536.88,2290909,25174,18125,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-10,Holiday Bundle 2025,snap_ad_acct_0102,573.78,2290909,26391,19002,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-11,Holiday Bundle 2025,snap_ad_acct_0102,403.20,2290909,23950,17244,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-12,Holiday Bundle 2025,snap_ad_acct_0102,404.80,2290909,28198,20303,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-13,Holiday Bundle 2025,snap_ad_acct_0102,611.88,2634545,28417,20460,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-14,Holiday Bundle 2025,snap_ad_acct_0102,574.37,2634545,27315,19667,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-15,Holiday Bundle 2025,snap_ad_acct_0102,534.74,2290909,16018,11533,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-16,Holiday Bundle 2025,snap_ad_acct_0102,534.21,2290909,17400,12528,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-17,Holiday Bundle 2025,snap_ad_acct_0102,665.22,2290909,21817,15708,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-18,Holiday Bundle 2025,snap_ad_acct_0102,581.27,2290909,18884,13596,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-19,Holiday Bundle 2025,snap_ad_acct_0102,529.93,2290909,22181,15970,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-20,Holiday Bundle 2025,snap_ad_acct_0102,670.92,2634545,23711,17072,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-21,Holiday Bundle 2025,snap_ad_acct_0102,668.46,2634545,19508,14046,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-22,Holiday Bundle 2025,snap_ad_acct_0102,534.74,2290909,16612,11961,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-23,Holiday Bundle 2025,snap_ad_acct_0102,388.22,2290909,16104,11595,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-24,Holiday Bundle 2025,snap_ad_acct_0102,510.68,2290909,17810,12823,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-25,Holiday Bundle 2025,snap_ad_acct_0102,680.73,2290909,21031,15142,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-26,Holiday Bundle 2025,snap_ad_acct_0102,511.75,2290909,13394,9644,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-27,Holiday Bundle 2025,snap_ad_acct_0102,557.76,2634545,15919,11462,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-28,Holiday Bundle 2025,snap_ad_acct_0102,589.74,2634545,15900,11448,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-29,Holiday Bundle 2025,snap_ad_acct_0102,327.98,1745455,16740,12053,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-12-30,Holiday Bundle 2025,snap_ad_acct_0102,321.86,1745455,14969,10778,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-12-31,Holiday Bundle 2025,snap_ad_acct_0102,291.72,1745455,11803,8498,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2026-01-01,Holiday Bundle 2025,snap_ad_acct_0102,349.98,1745455,10892,7842,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2026-01-02,Holiday Bundle 2025,snap_ad_acct_0102,453.87,1745455,10752,7741,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-11-16,Holiday Bundle 2025,snap_ad_acct_0102,236.03,1254545,10454,7527,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-17,Holiday Bundle 2025,snap_ad_acct_0102,198.36,1090909,10413,7497,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-19,Holiday Bundle 2025,snap_ad_acct_0102,286.47,1090909,10982,7907,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-20,Holiday Bundle 2025,snap_ad_acct_0102,306.08,1090909,9844,7088,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-21,Holiday Bundle 2025,snap_ad_acct_0102,321.36,1090909,11632,8375,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-22,Holiday Bundle 2025,snap_ad_acct_0102,363.70,1254545,18475,13302,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-23,Holiday Bundle 2025,snap_ad_acct_0102,320.66,1254545,17966,12936,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-25,Holiday Bundle 2025,snap_ad_acct_0102,220.52,1090909,14553,10478,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-27,Holiday Bundle 2025,snap_ad_acct_0102,189.96,1090909,13313,9585,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-28,Holiday Bundle 2025,snap_ad_acct_0102,399.45,2290909,26479,19065,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-11-29,Holiday Bundle 2025,snap_ad_acct_0102,486.43,2634545,23863,17181,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-11-30,Holiday Bundle 2025,snap_ad_acct_0102,748.40,2634545,30835,22201,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-01,Holiday Bundle 2025,snap_ad_acct_0102,435.82,2290909,26569,19130,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-02,Holiday Bundle 2025,snap_ad_acct_0102,690.89,2290909,18804,13539,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-03,Holiday Bundle 2025,snap_ad_acct_0102,595.17,2290909,23728,17084,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-04,Holiday Bundle 2025,snap_ad_acct_0102,471.64,2290909,17096,12309,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-05,Holiday Bundle 2025,snap_ad_acct_0102,659.87,2290909,26364,18982,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-06,Holiday Bundle 2025,snap_ad_acct_0102,766.85,2634545,26522,19096,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-07,Holiday Bundle 2025,snap_ad_acct_0102,701.05,2634545,27353,19694,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-08,Holiday Bundle 2025,snap_ad_acct_0102,562.02,2290909,17572,12652,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-09,Holiday Bundle 2025,snap_ad_acct_0102,393.04,2290909,21102,15193,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-10,Holiday Bundle 2025,snap_ad_acct_0102,653.46,2290909,16861,12140,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-11,Holiday Bundle 2025,snap_ad_acct_0102,406.94,2290909,22680,16330,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-12,Holiday Bundle 2025,snap_ad_acct_0102,666.29,2290909,19577,14095,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-13,Holiday Bundle 2025,snap_ad_acct_0102,621.11,2634545,25964,18694,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-14,Holiday Bundle 2025,snap_ad_acct_0102,652.47,2634545,24078,17336,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-15,Holiday Bundle 2025,snap_ad_acct_0102,606.40,2290909,18107,13037,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-16,Holiday Bundle 2025,snap_ad_acct_0102,501.59,2290909,25497,18358,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-17,Holiday Bundle 2025,snap_ad_acct_0102,512.28,2290909,18237,13131,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-18,Holiday Bundle 2025,snap_ad_acct_0102,672.17,2290909,23268,16753,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-19,Holiday Bundle 2025,snap_ad_acct_0102,383.95,2290909,23516,16932,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-20,Holiday Bundle 2025,snap_ad_acct_0102,544.85,2634545,26367,18984,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-21,Holiday Bundle 2025,snap_ad_acct_0102,741.02,2634545,23447,16882,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-22,Holiday Bundle 2025,snap_ad_acct_0102,480.20,2290909,17418,12541,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-23,Holiday Bundle 2025,snap_ad_acct_0102,445.44,2290909,15147,10906,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-24,Holiday Bundle 2025,snap_ad_acct_0102,625.65,2290909,20805,14980,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-25,Holiday Bundle 2025,snap_ad_acct_0102,564.69,2290909,23835,17161,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-26,Holiday Bundle 2025,snap_ad_acct_0102,524.58,2290909,20783,14964,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-27,Holiday Bundle 2025,snap_ad_acct_0102,465.52,2634545,24491,17634,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-28,Holiday Bundle 2025,snap_ad_acct_0102,661.69,2634545,13999,10079,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-29,Holiday Bundle 2025,snap_ad_acct_0102,426.98,1745455,15043,10831,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-12-30,Holiday Bundle 2025,snap_ad_acct_0102,371.57,1745455,10724,7721,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-12-31,Holiday Bundle 2025,snap_ad_acct_0102,339.38,1745455,14341,10326,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2026-01-01,Holiday Bundle 2025,snap_ad_acct_0102,441.65,1745455,11001,7921,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2026-01-02,Holiday Bundle 2025,snap_ad_acct_0102,488.09,1745455,8924,6425,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-11-16,Holiday Bundle 2025,snap_ad_acct_0102,292.25,1254545,14063,10125,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-17,Holiday Bundle 2025,snap_ad_acct_0102,292.58,1090909,11808,8502,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-19,Holiday Bundle 2025,snap_ad_acct_0102,212.12,1090909,14995,10796,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-20,Holiday Bundle 2025,snap_ad_acct_0102,183.85,1090909,9216,6636,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-21,Holiday Bundle 2025,snap_ad_acct_0102,200.91,1090909,11736,8450,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-22,Holiday Bundle 2025,snap_ad_acct_0102,376.00,1254545,10895,7844,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-23,Holiday Bundle 2025,snap_ad_acct_0102,255.65,1254545,13034,9384,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-25,Holiday Bundle 2025,snap_ad_acct_0102,286.72,1090909,13449,9683,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-27,Holiday Bundle 2025,snap_ad_acct_0102,198.62,1090909,10749,7739,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-28,Holiday Bundle 2025,snap_ad_acct_0102,389.83,2290909,31200,22464,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-11-29,Holiday Bundle 2025,snap_ad_acct_0102,765.00,2634545,25032,18023,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-11-30,Holiday Bundle 2025,snap_ad_acct_0102,590.97,2634545,22025,15858,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-01,Holiday Bundle 2025,snap_ad_acct_0102,536.35,2290909,23972,17260,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-02,Holiday Bundle 2025,snap_ad_acct_0102,411.75,2290909,23752,17101,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-03,Holiday Bundle 2025,snap_ad_acct_0102,609.61,2290909,30788,22167,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-04,Holiday Bundle 2025,snap_ad_acct_0102,623.51,2290909,25255,18184,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-05,Holiday Bundle 2025,snap_ad_acct_0102,445.98,2290909,19244,13856,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-06,Holiday Bundle 2025,snap_ad_acct_0102,647.55,2634545,28934,20832,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-07,Holiday Bundle 2025,snap_ad_acct_0102,745.33,2634545,19755,14224,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-08,Holiday Bundle 2025,snap_ad_acct_0102,465.76,2290909,18133,13056,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-09,Holiday Bundle 2025,snap_ad_acct_0102,667.36,2290909,16104,11595,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-10,Holiday Bundle 2025,snap_ad_acct_0102,651.32,2290909,19610,14119,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-11,Holiday Bundle 2025,snap_ad_acct_0102,616.56,2290909,26127,18811,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-12,Holiday Bundle 2025,snap_ad_acct_0102,640.62,2290909,24606,17716,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-13,Holiday Bundle 2025,snap_ad_acct_0102,537.47,2634545,26577,19135,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-14,Holiday Bundle 2025,snap_ad_acct_0102,696.74,2634545,18412,13257,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-15,Holiday Bundle 2025,snap_ad_acct_0102,378.06,2290909,24375,17550,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-16,Holiday Bundle 2025,snap_ad_acct_0102,627.25,2290909,18089,13024,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-17,Holiday Bundle 2025,snap_ad_acct_0102,655.06,2290909,20283,14604,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-18,Holiday Bundle 2025,snap_ad_acct_0102,673.78,2290909,26978,19424,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-19,Holiday Bundle 2025,snap_ad_acct_0102,689.82,2290909,25517,18372,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-20,Holiday Bundle 2025,snap_ad_acct_0102,491.96,2634545,23711,17072,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-21,Holiday Bundle 2025,snap_ad_acct_0102,458.14,2634545,24198,17423,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-22,Holiday Bundle 2025,snap_ad_acct_0102,573.25,2290909,18547,13354,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-23,Holiday Bundle 2025,snap_ad_acct_0102,635.28,2290909,15626,11251,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-24,Holiday Bundle 2025,snap_ad_acct_0102,410.68,2290909,16550,11916,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-25,Holiday Bundle 2025,snap_ad_acct_0102,661.48,2290909,24458,17610,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-26,Holiday Bundle 2025,snap_ad_acct_0102,620.84,2290909,15395,11084,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-27,Holiday Bundle 2025,snap_ad_acct_0102,785.30,2634545,15744,11336,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-28,Holiday Bundle 2025,snap_ad_acct_0102,451.99,2634545,15209,10950,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-29,Holiday Bundle 2025,snap_ad_acct_0102,414.35,1745455,15495,11156,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-12-30,Holiday Bundle 2025,snap_ad_acct_0102,434.31,1745455,10947,7882,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-12-31,Holiday Bundle 2025,snap_ad_acct_0102,394.39,1745455,11583,8340,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2026-01-01,Holiday Bundle 2025,snap_ad_acct_0102,453.87,1745455,12525,9018,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2026-01-02,Holiday Bundle 2025,snap_ad_acct_0102,513.35,1745455,9569,6890,837818,6632729000,2026-05-04 11:41:56.965000-07:00
2025-11-16,Holiday Bundle 2025,snap_ad_acct_0102,244.52,1254545,10827,7795,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-17,Holiday Bundle 2025,snap_ad_acct_0102,259.48,1090909,15458,11130,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-19,Holiday Bundle 2025,snap_ad_acct_0102,294.36,1090909,12250,8820,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-20,Holiday Bundle 2025,snap_ad_acct_0102,292.07,1090909,15500,11160,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-21,Holiday Bundle 2025,snap_ad_acct_0102,184.10,1090909,15267,10992,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-22,Holiday Bundle 2025,snap_ad_acct_0102,222.56,1254545,14922,10744,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-23,Holiday Bundle 2025,snap_ad_acct_0102,372.19,1254545,14443,10399,602182,4767271000,2026-05-04 11:41:56.965000-07:00
2025-11-25,Holiday Bundle 2025,snap_ad_acct_0102,203.71,1090909,9133,6576,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-27,Holiday Bundle 2025,snap_ad_acct_0102,238.60,1090909,10848,7811,523636,4145454200,2026-05-04 11:41:56.965000-07:00
2025-11-28,Holiday Bundle 2025,snap_ad_acct_0102,462.55,2290909,31200,22464,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-11-29,Holiday Bundle 2025,snap_ad_acct_0102,626.02,2634545,29010,20887,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-11-30,Holiday Bundle 2025,snap_ad_acct_0102,447.07,2634545,21097,15190,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
2025-12-01,Holiday Bundle 2025,snap_ad_acct_0102,390.36,2290909,29566,21288,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-02,Holiday Bundle 2025,snap_ad_acct_0102,679.12,2290909,20585,14821,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-03,Holiday Bundle 2025,snap_ad_acct_0102,506.40,2290909,16865,12143,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-04,Holiday Bundle 2025,snap_ad_acct_0102,404.80,2290909,16707,12029,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-05,Holiday Bundle 2025,snap_ad_acct_0102,491.43,2290909,15780,11362,1099636,8705454200,2026-05-04 11:41:56.965000-07:00
2025-12-06,Holiday Bundle 2025,snap_ad_acct_0102,432.93,2634545,29153,20990,1264582,10011271000,2026-05-04 11:41:56.965000-07:00
