REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,FLIGHT_ID,PLACEMENT,COMPLETED_VIEWS,AVG_FREQUENCY,DAYPART,LOADED_AT
2026-02-16,Astro Bot Sustain,ROKU_0104,1198.25,1000000,3605,RFL_104_202602,HOME_SCREEN,940000,1.70,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-02-17,Astro Bot Sustain,ROKU_0104,1532.08,1000000,3080,RFL_104_202602,HOME_SCREEN,940000,1.47,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-18,Astro Bot Sustain,ROKU_0104,1422.42,1000000,5530,RFL_104_202602,HOME_SCREEN,940000,1.23,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-19,Astro Bot Sustain,ROKU_0104,1577.24,1000000,3185,RFL_104_202602,HOME_SCREEN,940000,1.67,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-20,Astro Bot Sustain,ROKU_0104,1311.14,1000000,5250,RFL_104_202602,HOME_SCREEN,940000,1.66,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-02-21,Astro Bot Sustain,ROKU_0104,1637.64,1150000,5031,RFL_104_202602,HOME_SCREEN,1081000,1.37,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-22,Astro Bot Sustain,ROKU_0104,2373.92,1150000,6158,RFL_104_202602,HOME_SCREEN,1081000,1.43,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-23,Astro Bot Sustain,ROKU_0104,1148.26,1000000,4340,RFL_104_202602,HOME_SCREEN,940000,1.26,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-25,Astro Bot Sustain,ROKU_0104,1380.49,1000000,5460,RFL_104_202602,HOME_SCREEN,940000,1.35,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-26,Astro Bot Sustain,ROKU_0104,2059.44,1000000,3500,RFL_104_202602,HOME_SCREEN,940000,1.44,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-27,Astro Bot Sustain,ROKU_0104,1262.76,1000000,4865,RFL_104_202602,HOME_SCREEN,940000,1.41,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-28,Astro Bot Sustain,ROKU_0104,1980.74,1150000,4870,RFL_104_202602,HOME_SCREEN,1081000,1.43,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-01,Astro Bot Sustain,ROKU_0104,2067.91,1150000,14375,RFL_104_202511,HOME_SCREEN,1081000,1.41,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-02,Astro Bot Sustain,ROKU_0104,1743.35,1150000,17911,RFL_104_202511,HOME_SCREEN,1081000,1.48,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-03,Astro Bot Sustain,ROKU_0104,1740.12,1000000,12300,RFL_104_202511,HOME_SCREEN,940000,1.54,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-04,Astro Bot Sustain,ROKU_0104,1993.32,1000000,8003,RFL_104_202511,HOME_SCREEN,940000,1.21,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-05,Astro Bot Sustain,ROKU_0104,2091.70,1000000,12778,RFL_104_202511,HOME_SCREEN,940000,1.35,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-06,Astro Bot Sustain,ROKU_0104,1233.73,1000000,11520,RFL_104_202511,HOME_SCREEN,940000,1.81,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-07,Astro Bot Sustain,ROKU_0104,1249.86,1000000,11329,RFL_104_202511,HOME_SCREEN,940000,1.32,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-08,Astro Bot Sustain,ROKU_0104,1383.55,1150000,10530,RFL_104_202511,HOME_SCREEN,1081000,1.66,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-09,Astro Bot Sustain,ROKU_0104,2049.36,1150000,16577,RFL_104_202511,HOME_SCREEN,1081000,1.19,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-10,Astro Bot Sustain,ROKU_0104,1143.42,1000000,8166,RFL_104_202511,HOME_SCREEN,940000,1.63,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-11,Astro Bot Sustain,ROKU_0104,1377.26,1000000,12144,RFL_104_202511,HOME_SCREEN,940000,1.42,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-12,Astro Bot Sustain,ROKU_0104,1351.46,1000000,7661,RFL_104_202511,HOME_SCREEN,940000,1.71,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-13,Astro Bot Sustain,ROKU_0104,1320.82,1000000,14374,RFL_104_202511,HOME_SCREEN,940000,1.67,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-14,Astro Bot Sustain,ROKU_0104,1401.45,1000000,11648,RFL_104_202511,HOME_SCREEN,940000,1.42,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-15,Astro Bot Sustain,ROKU_0104,1353.88,1150000,15624,RFL_104_202511,HOME_SCREEN,1081000,1.76,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-16,Astro Bot Sustain,ROKU_0104,2236.68,1150000,14876,RFL_104_202511,HOME_SCREEN,1081000,1.47,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-18,Astro Bot Sustain,ROKU_0104,1424.03,1000000,13046,RFL_104_202511,HOME_SCREEN,940000,1.47,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-19,Astro Bot Sustain,ROKU_0104,1562.73,1000000,13354,RFL_104_202511,HOME_SCREEN,940000,1.39,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-20,Astro Bot Sustain,ROKU_0104,1469.19,1000000,8565,RFL_104_202511,HOME_SCREEN,940000,1.43,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-21,Astro Bot Sustain,ROKU_0104,1938.49,1000000,13104,RFL_104_202511,HOME_SCREEN,940000,1.51,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-22,Astro Bot Sustain,ROKU_0104,2353.52,1150000,9185,RFL_104_202511,HOME_SCREEN,1081000,1.44,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-23,Astro Bot Sustain,ROKU_0104,2292.32,1150000,11371,RFL_104_202511,HOME_SCREEN,1081000,1.61,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-24,Astro Bot Sustain,ROKU_0104,1228.89,1000000,11342,RFL_104_202511,HOME_SCREEN,940000,1.54,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-25,Astro Bot Sustain,ROKU_0104,1441.77,1000000,9696,RFL_104_202511,HOME_SCREEN,940000,1.28,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-26,Astro Bot Sustain,ROKU_0104,1386.94,1000000,8240,RFL_104_202511,HOME_SCREEN,940000,1.31,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-27,Astro Bot Sustain,ROKU_0104,1764.32,1000000,7920,RFL_104_202511,HOME_SCREEN,940000,1.41,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-28,Astro Bot Sustain,ROKU_0104,1374.04,1000000,11603,RFL_104_202511,HOME_SCREEN,940000,1.35,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-29,Astro Bot Sustain,ROKU_0104,1403.95,1150000,8746,RFL_104_202511,HOME_SCREEN,1081000,1.31,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-30,Astro Bot Sustain,ROKU_0104,2077.18,1150000,11217,RFL_104_202511,HOME_SCREEN,1081000,1.32,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-12-01,Astro Bot Sustain,ROKU_0104,1182.12,1000000,8132,RFL_104_202512,HOME_SCREEN,940000,1.23,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-12-02,Astro Bot Sustain,ROKU_0104,1646.59,1000000,11280,RFL_104_202512,HOME_SCREEN,940000,1.24,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-12-03,Astro Bot Sustain,ROKU_0104,1648.20,1000000,8482,RFL_104_202512,HOME_SCREEN,940000,1.63,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-12-04,Astro Bot Sustain,ROKU_0104,2080.41,1000000,11261,RFL_104_202512,HOME_SCREEN,940000,1.25,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-12-05,Astro Bot Sustain,ROKU_0104,1686.91,1000000,10847,RFL_104_202512,HOME_SCREEN,940000,1.78,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-12-06,Astro Bot Sustain,ROKU_0104,2182.90,1150000,8860,RFL_104_202512,HOME_SCREEN,1081000,1.51,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-12-07,Astro Bot Sustain,ROKU_0104,2069.76,1150000,11791,RFL_104_202512,HOME_SCREEN,1081000,1.56,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-12-08,Astro Bot Sustain,ROKU_0104,1777.22,1000000,7814,RFL_104_202512,HOME_SCREEN,940000,1.57,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-12-09,Astro Bot Sustain,ROKU_0104,1203.09,1000000,9187,RFL_104_202512,HOME_SCREEN,940000,1.64,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-12-10,Astro Bot Sustain,ROKU_0104,1351.46,1000000,7774,RFL_104_202512,HOME_SCREEN,940000,1.43,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-12-11,Astro Bot Sustain,ROKU_0104,1898.17,1000000,9860,RFL_104_202512,HOME_SCREEN,940000,1.43,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-12-12,Astro Bot Sustain,ROKU_0104,1256.31,1000000,9206,RFL_104_202512,HOME_SCREEN,940000,1.60,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-12-13,Astro Bot Sustain,ROKU_0104,1418.79,1150000,7101,RFL_104_202512,HOME_SCREEN,1081000,1.32,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-12-14,Astro Bot Sustain,ROKU_0104,2205.15,1150000,9581,RFL_104_202512,HOME_SCREEN,1081000,1.71,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-12-15,Astro Bot Sustain,ROKU_0104,1548.21,1000000,5573,RFL_104_202512,HOME_SCREEN,940000,1.81,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-12-16,Astro Bot Sustain,ROKU_0104,1983.65,1000000,9792,RFL_104_202512,HOME_SCREEN,940000,1.72,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-12-17,Astro Bot Sustain,ROKU_0104,2027.19,1000000,8469,RFL_104_202512,HOME_SCREEN,940000,1.42,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-12-18,Astro Bot Sustain,ROKU_0104,1462.74,1000000,5491,RFL_104_202512,HOME_SCREEN,940000,1.49,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-12-19,Astro Bot Sustain,ROKU_0104,1128.90,1000000,5729,RFL_104_202512,HOME_SCREEN,940000,1.50,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-12-20,Astro Bot Sustain,ROKU_0104,2099.44,1150000,9090,RFL_104_202512,HOME_SCREEN,1081000,1.69,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-12-21,Astro Bot Sustain,ROKU_0104,1455.88,1150000,7866,RFL_104_202512,HOME_SCREEN,1081000,1.45,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-12-22,Astro Bot Sustain,ROKU_0104,1303.08,1000000,6512,RFL_104_202512,HOME_SCREEN,940000,1.28,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-12-23,Astro Bot Sustain,ROKU_0104,2056.22,1000000,5548,RFL_104_202512,HOME_SCREEN,940000,1.68,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-12-25,Astro Bot Sustain,ROKU_0104,2093.31,1000000,6702,RFL_104_202512,HOME_SCREEN,940000,1.26,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-12-26,Astro Bot Sustain,ROKU_0104,1799.80,1000000,7280,RFL_104_202512,HOME_SCREEN,940000,1.52,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-12-27,Astro Bot Sustain,ROKU_0104,1487.41,1150000,10093,RFL_104_202512,HOME_SCREEN,1081000,1.27,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-12-28,Astro Bot Sustain,ROKU_0104,1368.72,1150000,8571,RFL_104_202512,HOME_SCREEN,1081000,1.50,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-12-29,Astro Bot Sustain,ROKU_0104,1299.85,1000000,5253,RFL_104_202512,HOME_SCREEN,940000,1.26,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-12-30,Astro Bot Sustain,ROKU_0104,1557.89,1000000,4910,RFL_104_202512,HOME_SCREEN,940000,1.39,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-12-31,Astro Bot Sustain,ROKU_0104,1499.83,1000000,7332,RFL_104_202512,HOME_SCREEN,940000,1.46,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-01,Astro Bot Sustain,ROKU_0104,1864.30,1000000,8192,RFL_104_202601,HOME_SCREEN,940000,1.57,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-02,Astro Bot Sustain,ROKU_0104,1340.17,1000000,4939,RFL_104_202601,HOME_SCREEN,940000,1.72,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-01-03,Astro Bot Sustain,ROKU_0104,2208.86,1150000,7700,RFL_104_202601,HOME_SCREEN,1081000,1.18,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-01-04,Astro Bot Sustain,ROKU_0104,2203.30,1150000,5668,RFL_104_202601,HOME_SCREEN,1081000,1.24,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-01-05,Astro Bot Sustain,ROKU_0104,1240.18,1000000,6912,RFL_104_202601,HOME_SCREEN,940000,1.28,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-06,Astro Bot Sustain,ROKU_0104,1499.83,1000000,4956,RFL_104_202601,HOME_SCREEN,940000,1.37,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-01-07,Astro Bot Sustain,ROKU_0104,1599.82,1000000,4362,RFL_104_202601,HOME_SCREEN,940000,1.39,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-01-08,Astro Bot Sustain,ROKU_0104,1735.29,1000000,5654,RFL_104_202601,HOME_SCREEN,940000,1.46,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-01-09,Astro Bot Sustain,ROKU_0104,1274.05,1000000,5600,RFL_104_202601,HOME_SCREEN,940000,1.44,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-10,Astro Bot Sustain,ROKU_0104,1491.12,1150000,5364,RFL_104_202601,HOME_SCREEN,1081000,1.21,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-01-11,Astro Bot Sustain,ROKU_0104,1648.76,1150000,6707,RFL_104_202601,HOME_SCREEN,1081000,1.23,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-01-12,Astro Bot Sustain,ROKU_0104,1403.07,1000000,5978,RFL_104_202601,HOME_SCREEN,940000,1.37,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-01-13,Astro Bot Sustain,ROKU_0104,1449.84,1000000,6365,RFL_104_202601,HOME_SCREEN,940000,1.27,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-14,Astro Bot Sustain,ROKU_0104,1549.82,1000000,5263,RFL_104_202601,HOME_SCREEN,940000,1.59,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-01-15,Astro Bot Sustain,ROKU_0104,1143.42,1000000,5280,RFL_104_202601,HOME_SCREEN,940000,1.40,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-01-16,Astro Bot Sustain,ROKU_0104,1696.58,1000000,5253,RFL_104_202601,HOME_SCREEN,940000,1.73,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-01-17,Astro Bot Sustain,ROKU_0104,1810.12,1150000,6271,RFL_104_202601,HOME_SCREEN,1081000,1.18,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-19,Astro Bot Sustain,ROKU_0104,1875.59,1000000,5410,RFL_104_202601,HOME_SCREEN,940000,1.59,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-01-20,Astro Bot Sustain,ROKU_0104,2069.12,1000000,3888,RFL_104_202601,HOME_SCREEN,940000,1.24,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-01-21,Astro Bot Sustain,ROKU_0104,1406.29,1000000,2816,RFL_104_202601,HOME_SCREEN,940000,1.61,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-22,Astro Bot Sustain,ROKU_0104,1788.51,1000000,3990,RFL_104_202601,HOME_SCREEN,940000,1.38,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-01-23,Astro Bot Sustain,ROKU_0104,1222.44,1000000,3150,RFL_104_202601,HOME_SCREEN,940000,1.29,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-01-24,Astro Bot Sustain,ROKU_0104,1824.95,1150000,3341,RFL_104_202601,HOME_SCREEN,1081000,1.27,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-01-25,Astro Bot Sustain,ROKU_0104,1802.70,1150000,3502,RFL_104_202601,HOME_SCREEN,1081000,1.33,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-26,Astro Bot Sustain,ROKU_0104,1354.68,1000000,4760,RFL_104_202601,HOME_SCREEN,940000,1.27,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-01-27,Astro Bot Sustain,ROKU_0104,1862.69,1000000,3745,RFL_104_202601,HOME_SCREEN,940000,1.81,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-01-28,Astro Bot Sustain,ROKU_0104,1477.25,1000000,5040,RFL_104_202601,HOME_SCREEN,940000,1.52,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-01-29,Astro Bot Sustain,ROKU_0104,1849.79,1000000,3605,RFL_104_202601,HOME_SCREEN,940000,1.69,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-01-30,Astro Bot Sustain,ROKU_0104,1554.66,1000000,3570,RFL_104_202601,HOME_SCREEN,940000,1.81,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-01-31,Astro Bot Sustain,ROKU_0104,2116.13,1150000,4347,RFL_104_202601,HOME_SCREEN,1081000,1.27,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-02-01,Astro Bot Sustain,ROKU_0104,1405.81,1150000,5675,RFL_104_202602,HOME_SCREEN,1081000,1.79,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-02,Astro Bot Sustain,ROKU_0104,1909.46,1000000,3010,RFL_104_202602,HOME_SCREEN,940000,1.57,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-03,Astro Bot Sustain,ROKU_0104,1903.01,1000000,4340,RFL_104_202602,HOME_SCREEN,940000,1.49,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-04,Astro Bot Sustain,ROKU_0104,1222.44,1000000,3045,RFL_104_202602,HOME_SCREEN,940000,1.50,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-02-05,Astro Bot Sustain,ROKU_0104,1320.82,1000000,4480,RFL_104_202602,HOME_SCREEN,940000,1.33,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-07,Astro Bot Sustain,ROKU_0104,1531.92,1150000,5716,RFL_104_202602,HOME_SCREEN,1081000,1.26,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-08,Astro Bot Sustain,ROKU_0104,2162.50,1150000,3945,RFL_104_202602,HOME_SCREEN,1081000,1.45,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-02-09,Astro Bot Sustain,ROKU_0104,1477.25,1000000,3885,RFL_104_202602,HOME_SCREEN,940000,1.32,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-10,Astro Bot Sustain,ROKU_0104,1269.21,1000000,3185,RFL_104_202602,HOME_SCREEN,940000,1.25,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-11,Astro Bot Sustain,ROKU_0104,1164.38,1000000,4690,RFL_104_202602,HOME_SCREEN,940000,1.36,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-12,Astro Bot Sustain,ROKU_0104,1472.41,1000000,5180,RFL_104_202602,HOME_SCREEN,940000,1.45,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-02-13,Astro Bot Sustain,ROKU_0104,1149.87,1000000,4550,RFL_104_202602,HOME_SCREEN,940000,1.18,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-14,Astro Bot Sustain,ROKU_0104,1747.06,1150000,4428,RFL_104_202602,HOME_SCREEN,1081000,1.72,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-15,Astro Bot Sustain,ROKU_0104,2099.44,1150000,4065,RFL_104_202602,HOME_SCREEN,1081000,1.49,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-16,Astro Bot Sustain,ROKU_0104,1646.59,1000000,4725,RFL_104_202602,HOME_SCREEN,940000,1.42,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-02-17,Astro Bot Sustain,ROKU_0104,1582.08,1000000,3955,RFL_104_202602,HOME_SCREEN,940000,1.44,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-18,Astro Bot Sustain,ROKU_0104,1906.24,1000000,3815,RFL_104_202602,HOME_SCREEN,940000,1.28,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-19,Astro Bot Sustain,ROKU_0104,1601.43,1000000,4480,RFL_104_202602,HOME_SCREEN,940000,1.31,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-20,Astro Bot Sustain,ROKU_0104,1849.79,1000000,4200,RFL_104_202602,HOME_SCREEN,940000,1.21,DAYTIME,2026-05-04 11:41:39.106000-07:00
2026-02-21,Astro Bot Sustain,ROKU_0104,1704.40,1150000,6319,RFL_104_202602,HOME_SCREEN,1081000,1.51,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-22,Astro Bot Sustain,ROKU_0104,1965.91,1150000,5756,RFL_104_202602,HOME_SCREEN,1081000,1.23,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-23,Astro Bot Sustain,ROKU_0104,1233.73,1000000,3710,RFL_104_202602,HOME_SCREEN,940000,1.63,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-25,Astro Bot Sustain,ROKU_0104,1970.74,1000000,2870,RFL_104_202602,HOME_SCREEN,940000,1.23,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2026-02-26,Astro Bot Sustain,ROKU_0104,1269.21,1000000,3115,RFL_104_202602,HOME_SCREEN,940000,1.44,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2026-02-27,Astro Bot Sustain,ROKU_0104,1348.23,1000000,4200,RFL_104_202602,HOME_SCREEN,940000,1.41,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2026-02-28,Astro Bot Sustain,ROKU_0104,1698.84,1150000,5595,RFL_104_202602,HOME_SCREEN,1081000,1.72,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-01,Spider-Man 2 Sustain,ROKU_0105,2388.76,1150000,17710,RFL_105_202511,IN_STREAM_AVOD,1081000,1.21,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-02,Spider-Man 2 Sustain,ROKU_0105,2012.27,1150000,11294,RFL_105_202511,IN_STREAM_AVOD,1081000,1.19,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-03,Spider-Man 2 Sustain,ROKU_0105,1935.26,1000000,8462,RFL_105_202511,IN_STREAM_AVOD,940000,1.30,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-04,Spider-Man 2 Sustain,ROKU_0105,1396.62,1000000,10834,RFL_105_202511,IN_STREAM_AVOD,940000,1.33,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-05,Spider-Man 2 Sustain,ROKU_0105,1927.20,1000000,11713,RFL_105_202511,IN_STREAM_AVOD,940000,1.59,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-06,Spider-Man 2 Sustain,ROKU_0105,1544.99,1000000,14688,RFL_105_202511,IN_STREAM_AVOD,940000,1.64,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-07,Spider-Man 2 Sustain,ROKU_0105,1846.56,1000000,13994,RFL_105_202511,IN_STREAM_AVOD,940000,1.18,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-08,Spider-Man 2 Sustain,ROKU_0105,1724.80,1150000,11399,RFL_105_202511,IN_STREAM_AVOD,1081000,1.28,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-09,Spider-Man 2 Sustain,ROKU_0105,1552.32,1150000,10549,RFL_105_202511,IN_STREAM_AVOD,1081000,1.53,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-10,Spider-Man 2 Sustain,ROKU_0105,1988.48,1000000,14384,RFL_105_202511,IN_STREAM_AVOD,940000,1.59,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-11,Spider-Man 2 Sustain,ROKU_0105,1324.04,1000000,13432,RFL_105_202511,IN_STREAM_AVOD,940000,1.48,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-12,Spider-Man 2 Sustain,ROKU_0105,1665.94,1000000,9120,RFL_105_202511,IN_STREAM_AVOD,940000,1.35,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-13,Spider-Man 2 Sustain,ROKU_0105,1730.45,1000000,14012,RFL_105_202511,IN_STREAM_AVOD,940000,1.20,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-14,Spider-Man 2 Sustain,ROKU_0105,1443.38,1000000,9856,RFL_105_202511,IN_STREAM_AVOD,940000,1.50,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-15,Spider-Man 2 Sustain,ROKU_0105,1630.22,1150000,9497,RFL_105_202511,IN_STREAM_AVOD,1081000,1.55,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-16,Spider-Man 2 Sustain,ROKU_0105,2019.69,1150000,11436,RFL_105_202511,IN_STREAM_AVOD,1081000,1.23,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
2025-11-17,Spider-Man 2 Sustain,ROKU_0105,1701.42,1000000,8458,RFL_105_202511,IN_STREAM_AVOD,940000,1.46,PRIMETIME,2026-05-04 11:41:39.106000-07:00
2025-11-18,Spider-Man 2 Sustain,ROKU_0105,1469.19,1000000,11491,RFL_105_202511,IN_STREAM_AVOD,940000,1.76,LATE_NIGHT,2026-05-04 11:41:39.106000-07:00
2025-11-19,Spider-Man 2 Sustain,ROKU_0105,2038.48,1000000,13439,RFL_105_202511,IN_STREAM_AVOD,940000,1.52,DAYTIME,2026-05-04 11:41:39.106000-07:00
2025-11-20,Spider-Man 2 Sustain,ROKU_0105,1849.79,1000000,7293,RFL_105_202511,IN_STREAM_AVOD,940000,1.25,EARLY_FRINGE,2026-05-04 11:41:39.106000-07:00
