DATE_DAY,CAMPAIGN_ID,CHANNEL_ID,CONVERSION_TYPE,CONVERSIONS,REVENUE_USD,ATTRIBUTION_MODEL
2025-11-28,102,3,PREORDER,72527,4384571.10,last_click
2025-11-28,102,3,SUB_SIGNUP,21099,0.00,last_click
2025-11-28,102,3,STORE_ADD_TO_CART,11868,0.00,last_click
2025-11-28,102,3,STORE_PURCHASE,83076,3230275.07,last_click
2025-11-29,102,11,PREORDER,24825,1756248.38,data_driven
2025-11-29,102,11,SUB_SIGNUP,7395,0.00,data_driven
2025-11-29,102,11,STORE_ADD_TO_CART,5810,0.00,data_driven
2025-11-29,102,11,STORE_PURCHASE,26938,1293892.88,data_driven
2025-12-02,102,9,PREORDER,29935,1605389.80,last_click
2025-12-02,102,9,SUB_SIGNUP,7242,0.00,last_click
2025-12-02,102,9,STORE_ADD_TO_CART,3380,0.00,last_click
2025-12-02,102,9,STORE_PURCHASE,21727,1182749.81,last_click
2025-12-03,102,11,PREORDER,25559,1517563.25,data_driven
2025-12-03,102,11,SUB_SIGNUP,3195,0.00,data_driven
2025-12-03,102,11,STORE_ADD_TO_CART,2282,0.00,data_driven
2025-12-03,102,11,STORE_PURCHASE,16887,1118044.76,data_driven
2025-12-05,102,11,PREORDER,20480,1513247.40,data_driven
2025-12-05,102,11,SUB_SIGNUP,6827,0.00,data_driven
2025-12-05,102,11,STORE_ADD_TO_CART,2731,0.00,data_driven
2025-12-05,102,11,STORE_PURCHASE,27307,1114865.11,data_driven
2025-12-06,102,10,PREORDER,19983,1620578.40,last_click
2025-12-06,102,10,SUB_SIGNUP,2437,0.00,last_click
2025-12-06,102,10,STORE_ADD_TO_CART,7311,0.00,last_click
2025-12-06,102,10,STORE_PURCHASE,28269,1193939.81,last_click
2025-12-08,102,2,PREORDER,70296,4249709.10,last_click
2025-12-08,102,2,SUB_SIGNUP,15337,0.00,last_click
2025-12-08,102,2,STORE_ADD_TO_CART,6391,0.00,last_click
2025-12-08,102,2,STORE_PURCHASE,51124,3130917.26,last_click
2025-12-12,102,4,PREORDER,25444,1762532.63,last_click
2025-12-12,102,4,SUB_SIGNUP,5301,0.00,last_click
2025-12-12,102,4,STORE_ADD_TO_CART,6891,0.00,last_click
2025-12-12,102,4,STORE_PURCHASE,22794,1298522.72,last_click
2025-12-18,102,3,PREORDER,52444,3229216.73,last_click
2025-12-18,102,3,SUB_SIGNUP,5827,0.00,last_click
2025-12-18,102,3,STORE_ADD_TO_CART,17481,0.00,last_click
2025-12-18,102,3,STORE_PURCHASE,39819,2379082.93,last_click
2025-12-23,102,4,PREORDER,23487,1394524.95,data_driven
2025-12-23,102,4,SUB_SIGNUP,7130,0.00,data_driven
2025-12-23,102,4,STORE_ADD_TO_CART,6291,0.00,data_driven
2025-12-23,102,4,STORE_PURCHASE,16776,1027397.91,data_driven
2025-12-27,102,11,PREORDER,23043,1344151.20,data_driven
2025-12-27,102,11,SUB_SIGNUP,4851,0.00,data_driven
2025-12-27,102,11,STORE_ADD_TO_CART,4043,0.00,data_driven
2025-12-27,102,11,STORE_PURCHASE,20617,990285.71,data_driven
2025-11-20,102,8,PREORDER,13729,815176.95,last_click
2025-11-20,102,8,SUB_SIGNUP,3187,0.00,last_click
2025-11-20,102,8,STORE_ADD_TO_CART,1471,0.00,last_click
2025-11-20,102,8,STORE_PURCHASE,13239,600570.89,last_click
2025-12-18,102,10,PREORDER,19172,1328094.78,last_click
2025-12-18,102,10,SUB_SIGNUP,3994,0.00,last_click
2025-12-18,102,10,STORE_ADD_TO_CART,3195,0.00,last_click
2025-12-18,102,10,STORE_PURCHASE,19572,978456.35,last_click
2025-11-12,103,7,PREORDER,5971,0.00,last_click
2025-11-12,103,7,SUB_SIGNUP,67175,671376.91,last_click
2025-11-12,103,7,STORE_ADD_TO_CART,14928,0.00,last_click
2025-11-12,103,7,STORE_PURCHASE,3732,0.00,last_click
2025-11-12,103,2,PREORDER,13470,0.00,last_click
2025-11-12,103,2,SUB_SIGNUP,53882,673148.92,last_click
2025-11-12,103,2,STORE_ADD_TO_CART,8232,0.00,last_click
2025-11-12,103,2,STORE_PURCHASE,14219,0.00,last_click
2025-11-14,103,11,PREORDER,3807,0.00,last_click
2025-11-14,103,11,SUB_SIGNUP,17513,228300.30,last_click
2025-11-14,103,11,STORE_ADD_TO_CART,2538,0.00,last_click
2025-11-14,103,11,STORE_PURCHASE,2792,0.00,last_click
2025-11-21,103,9,PREORDER,4573,0.00,data_driven
2025-11-21,103,9,SUB_SIGNUP,17834,205666.18,data_driven
2025-11-21,103,9,STORE_ADD_TO_CART,2744,0.00,data_driven
2025-11-21,103,9,STORE_PURCHASE,1143,0.00,data_driven
2025-11-21,103,11,PREORDER,1637,0.00,data_driven
2025-11-21,103,11,SUB_SIGNUP,16609,210418.24,data_driven
2025-11-21,103,11,STORE_ADD_TO_CART,1871,0.00,data_driven
2025-11-21,103,11,STORE_PURCHASE,3743,0.00,data_driven
2025-11-23,103,4,PREORDER,4936,0.00,data_driven
2025-11-23,103,4,SUB_SIGNUP,29926,277506.54,data_driven
2025-11-23,103,4,STORE_ADD_TO_CART,5245,0.00,data_driven
2025-11-23,103,4,STORE_PURCHASE,1851,0.00,data_driven
2025-11-25,103,11,PREORDER,1067,0.00,data_driven
2025-11-25,103,11,SUB_SIGNUP,14304,192032.46,data_driven
2025-11-25,103,11,STORE_ADD_TO_CART,3843,0.00,data_driven
2025-11-25,103,11,STORE_PURCHASE,4056,0.00,data_driven
2025-12-02,103,2,PREORDER,25929,0.00,last_click
2025-12-02,103,2,SUB_SIGNUP,123163,1166158.57,last_click
2025-12-02,103,2,STORE_ADD_TO_CART,10372,0.00,last_click
2025-12-02,103,2,STORE_PURCHASE,12965,0.00,last_click
2026-01-11,103,11,PREORDER,2422,0.00,data_driven
2026-01-11,103,11,SUB_SIGNUP,17392,198029.42,data_driven
2026-01-11,103,11,STORE_ADD_TO_CART,3743,0.00,data_driven
2026-01-11,103,11,STORE_PURCHASE,3302,0.00,data_driven
2026-01-15,103,11,PREORDER,1784,0.00,data_driven
2026-01-15,103,11,SUB_SIGNUP,16054,160450.11,data_driven
2026-01-15,103,11,STORE_ADD_TO_CART,3211,0.00,data_driven
2026-01-15,103,11,STORE_PURCHASE,3211,0.00,data_driven
2026-01-22,103,1,PREORDER,2693,0.00,last_click
2026-01-22,103,1,SUB_SIGNUP,31420,403742.37,last_click
2026-01-22,103,1,STORE_ADD_TO_CART,3591,0.00,last_click
2026-01-22,103,1,STORE_PURCHASE,3591,0.00,last_click
2025-11-04,104,4,PREORDER,6070,0.00,last_click
2025-11-04,104,4,SUB_SIGNUP,2428,0.00,last_click
2025-11-04,104,4,STORE_ADD_TO_CART,8194,0.00,last_click
2025-11-04,104,4,STORE_PURCHASE,10319,424822.50,last_click
2025-11-06,104,8,PREORDER,4624,0.00,last_click
2025-11-06,104,8,SUB_SIGNUP,3894,0.00,last_click
2025-11-06,104,8,STORE_ADD_TO_CART,6815,0.00,last_click
2025-11-06,104,8,STORE_PURCHASE,11683,340695.92,last_click
2025-11-09,104,5,PREORDER,2503,0.00,data_driven
2025-11-09,104,5,SUB_SIGNUP,2275,0.00,data_driven
2025-11-09,104,5,STORE_ADD_TO_CART,4551,0.00,data_driven
2025-11-09,104,5,STORE_PURCHASE,5461,318493.69,data_driven
2025-11-13,104,6,PREORDER,6360,0.00,data_driven
2025-11-13,104,6,SUB_SIGNUP,8177,0.00,data_driven
2025-11-13,104,6,STORE_ADD_TO_CART,40883,0.00,data_driven
2025-11-13,104,6,STORE_PURCHASE,19987,1271744.90,data_driven
2025-11-21,104,11,PREORDER,2874,0.00,data_driven
2025-11-21,104,11,SUB_SIGNUP,3079,0.00,data_driven
2025-11-21,104,11,STORE_ADD_TO_CART,4927,0.00,data_driven
2025-11-21,104,11,STORE_PURCHASE,5543,287373.34,data_driven
2025-12-08,104,10,PREORDER,3886,0.00,last_click
2025-12-08,104,10,SUB_SIGNUP,3497,0.00,last_click
2025-12-08,104,10,STORE_ADD_TO_CART,6995,0.00,last_click
2025-12-08,104,10,STORE_PURCHASE,5635,271986.74,last_click
2025-12-22,104,10,PREORDER,2198,0.00,last_click
2025-12-22,104,10,SUB_SIGNUP,1026,0.00,last_click
2025-12-22,104,10,STORE_ADD_TO_CART,5128,0.00,last_click
2025-12-22,104,10,STORE_PURCHASE,5861,205097.30,last_click
2025-11-18,101,2,PREORDER,3925,0.00,last_click
2025-11-18,101,2,SUB_SIGNUP,5888,0.00,last_click
2025-11-18,101,2,STORE_ADD_TO_CART,18972,0.00,last_click
2025-11-18,101,2,STORE_PURCHASE,13084,0.00,last_click
2025-11-16,101,11,PREORDER,2500,0.00,last_click
2025-11-16,101,11,SUB_SIGNUP,4249,0.00,last_click
2025-11-16,101,11,STORE_ADD_TO_CART,5249,0.00,last_click
2025-11-16,101,11,STORE_PURCHASE,4499,0.00,last_click
2025-12-08,101,1,PREORDER,8698,0.00,last_click
2025-12-08,101,1,SUB_SIGNUP,13531,0.00,last_click
2025-12-08,101,1,STORE_ADD_TO_CART,25128,0.00,last_click
2025-12-08,101,1,STORE_PURCHASE,15464,0.00,last_click
2025-12-13,101,5,PREORDER,4303,0.00,data_driven
2025-12-13,101,5,SUB_SIGNUP,2648,0.00,data_driven
2025-12-13,101,5,STORE_ADD_TO_CART,6290,0.00,data_driven
2025-12-13,101,5,STORE_PURCHASE,3310,0.00,data_driven
2025-12-13,101,8,PREORDER,7619,0.00,data_driven
2025-12-13,101,8,SUB_SIGNUP,5378,0.00,data_driven
2025-12-13,101,8,STORE_ADD_TO_CART,7171,0.00,data_driven
2025-12-13,101,8,STORE_PURCHASE,6723,0.00,data_driven
2025-12-15,101,7,PREORDER,14349,0.00,data_driven
2025-12-15,101,7,SUB_SIGNUP,14349,0.00,data_driven
2025-12-15,101,7,STORE_ADD_TO_CART,25622,0.00,data_driven
2025-12-15,101,7,STORE_PURCHASE,6149,0.00,data_driven
2025-11-30,101,6,PREORDER,31634,0.00,last_click
2025-11-30,101,6,SUB_SIGNUP,9304,0.00,last_click
2025-11-30,101,6,STORE_ADD_TO_CART,37216,0.00,last_click
2025-11-30,101,6,STORE_PURCHASE,22330,0.00,last_click
2025-12-07,101,5,PREORDER,5928,0.00,data_driven
2025-12-07,101,5,SUB_SIGNUP,5632,0.00,data_driven
2025-12-07,101,5,STORE_ADD_TO_CART,5335,0.00,data_driven
2025-12-07,101,5,STORE_PURCHASE,3853,0.00,data_driven
2025-12-09,101,2,PREORDER,6986,0.00,data_driven
2025-12-09,101,2,SUB_SIGNUP,11643,0.00,data_driven
2025-12-09,101,2,STORE_ADD_TO_CART,32600,0.00,data_driven
2025-12-09,101,2,STORE_PURCHASE,16300,0.00,data_driven
2025-11-15,102,6,PREORDER,44594,3706856.30,data_driven
2025-11-15,102,6,SUB_SIGNUP,20067,0.00,data_driven
2025-11-15,102,6,STORE_ADD_TO_CART,11148,0.00,data_driven
2025-11-15,102,6,STORE_PURCHASE,41249,2730977.60,data_driven
2025-11-16,102,7,PREORDER,38347,2771799.80,last_click
2025-11-16,102,7,SUB_SIGNUP,8336,0.00,last_click
2025-11-16,102,7,STORE_ADD_TO_CART,8336,0.00,last_click
2025-11-16,102,7,STORE_PURCHASE,47517,2042087.03,last_click
2025-11-19,102,5,PREORDER,10795,664684.13,data_driven
2025-11-19,102,5,SUB_SIGNUP,1399,0.00,data_driven
2025-11-19,102,5,STORE_ADD_TO_CART,3798,0.00,data_driven
2025-11-19,102,5,STORE_PURCHASE,11794,489697.28,data_driven
2025-11-20,102,2,PREORDER,35523,2362252.90,last_click
2025-11-20,102,2,SUB_SIGNUP,6394,0.00,last_click
2025-11-20,102,2,STORE_ADD_TO_CART,14209,0.00,last_click
2025-11-20,102,2,STORE_PURCHASE,43338,1740358.74,last_click
2025-11-21,102,9,PREORDER,9518,855289.75,data_driven
2025-11-21,102,9,SUB_SIGNUP,1801,0.00,data_driven
2025-11-21,102,9,STORE_ADD_TO_CART,4373,0.00,data_driven
2025-11-21,102,9,STORE_PURCHASE,10546,630123.47,data_driven
2025-11-23,102,10,PREORDER,15058,910351.75,data_driven
2025-11-23,102,10,SUB_SIGNUP,2738,0.00,data_driven
2025-11-23,102,10,STORE_ADD_TO_CART,2190,0.00,data_driven
2025-11-23,102,10,STORE_PURCHASE,14237,670689.67,data_driven
2025-11-24,102,11,PREORDER,11924,762455.75,last_click
2025-11-24,102,11,SUB_SIGNUP,2064,0.00,last_click
2025-11-24,102,11,STORE_ADD_TO_CART,1834,0.00,last_click
2025-11-24,102,11,STORE_PURCHASE,9631,561729.24,last_click
2025-11-26,102,3,PREORDER,38799,2015718.08,last_click
2025-11-26,102,3,SUB_SIGNUP,8487,0.00,last_click
2025-11-26,102,3,STORE_ADD_TO_CART,10306,0.00,last_click
2025-11-26,102,3,STORE_PURCHASE,23643,1485053.77,last_click
2025-11-27,102,6,PREORDER,48212,3143212.28,data_driven
2025-11-27,102,6,SUB_SIGNUP,14180,0.00,data_driven
2025-11-27,102,6,STORE_ADD_TO_CART,15125,0.00,data_driven
2025-11-27,102,6,STORE_PURCHASE,50102,2315720.29,data_driven
2025-11-27,102,8,PREORDER,13448,798448.88,data_driven
2025-11-27,102,8,SUB_SIGNUP,4082,0.00,data_driven
2025-11-27,102,8,STORE_ADD_TO_CART,4803,0.00,data_driven
2025-11-27,102,8,STORE_PURCHASE,11046,588246.70,data_driven
2025-12-04,102,2,PREORDER,74417,4193825.83,last_click
2025-12-04,102,2,SUB_SIGNUP,21442,0.00,last_click
2025-12-04,102,2,STORE_ADD_TO_CART,20181,0.00,last_click
2025-12-04,102,2,STORE_PURCHASE,65588,3089745.99,last_click
2025-12-09,102,10,PREORDER,23038,1473121.30,data_driven
2025-12-09,102,10,SUB_SIGNUP,5317,0.00,data_driven
2025-12-09,102,10,STORE_ADD_TO_CART,3544,0.00,data_driven
2025-12-09,102,10,STORE_PURCHASE,23038,1085302.73,data_driven
2025-12-13,102,6,PREORDER,73817,6633537.93,data_driven
2025-12-13,102,6,SUB_SIGNUP,31921,0.00,data_driven
2025-12-13,102,6,STORE_ADD_TO_CART,23941,0.00,data_driven
2025-12-13,102,6,STORE_PURCHASE,119703,4887171.78,data_driven
2025-12-13,102,8,PREORDER,28725,1705532.15,data_driven
2025-12-13,102,8,SUB_SIGNUP,4104,0.00,data_driven
2025-12-13,102,8,STORE_ADD_TO_CART,6668,0.00,data_driven
2025-12-13,102,8,STORE_PURCHASE,32315,1256528.37,data_driven
2025-12-17,102,10,PREORDER,22301,1373151.85,data_driven
2025-12-17,102,10,SUB_SIGNUP,8260,0.00,data_driven
2025-12-17,102,10,STORE_ADD_TO_CART,7847,0.00,data_driven
2025-12-17,102,10,STORE_PURCHASE,17758,1011651.56,data_driven
2025-12-18,102,11,PREORDER,14200,1276041.90,last_click
2025-12-18,102,11,SUB_SIGNUP,3454,0.00,last_click
2025-12-18,102,11,STORE_ADD_TO_CART,5757,0.00,last_click
2025-12-18,102,11,STORE_PURCHASE,16118,940107.08,last_click
2025-12-19,102,5,PREORDER,17174,1019677.75,data_driven
2025-12-19,102,5,SUB_SIGNUP,5520,0.00,data_driven
2025-12-19,102,5,STORE_ADD_TO_CART,4293,0.00,data_driven
2025-12-19,102,5,STORE_PURCHASE,15640,751234.17,data_driven
2025-12-19,102,2,PREORDER,44598,3802270.50,data_driven
2025-12-19,102,2,SUB_SIGNUP,20584,0.00,data_driven
2025-12-19,102,2,STORE_ADD_TO_CART,17153,0.00,data_driven
2025-12-19,102,2,STORE_PURCHASE,54890,2801272.76,data_driven
2025-12-21,102,8,PREORDER,14877,1413301.23,data_driven
2025-12-21,102,8,SUB_SIGNUP,7226,0.00,data_driven
2025-12-21,102,8,STORE_ADD_TO_CART,4676,0.00,data_driven
2025-12-21,102,8,STORE_PURCHASE,20828,1041231.08,data_driven
2025-12-24,102,7,PREORDER,59867,3492224.23,last_click
2025-12-24,102,7,SUB_SIGNUP,9453,0.00,last_click
2025-12-24,102,7,STORE_ADD_TO_CART,9453,0.00,last_click
2025-12-24,102,7,STORE_PURCHASE,64068,2572850.25,last_click
2025-12-24,102,2,PREORDER,42544,3627116.15,last_click
2025-12-24,102,2,SUB_SIGNUP,5454,0.00,last_click
2025-12-24,102,2,STORE_ADD_TO_CART,14181,0.00,last_click
2025-12-24,102,2,STORE_PURCHASE,65452,2672230.10,last_click
2025-12-28,102,11,PREORDER,16764,1266854.93,last_click
2025-12-28,102,11,SUB_SIGNUP,4953,0.00,last_click
2025-12-28,102,11,STORE_ADD_TO_CART,7620,0.00,last_click
2025-12-28,102,11,STORE_PURCHASE,22480,933338.70,last_click
2025-12-31,102,10,PREORDER,9489,852692.93,data_driven
2025-12-31,102,10,SUB_SIGNUP,1795,0.00,data_driven
2025-12-31,102,10,STORE_ADD_TO_CART,3847,0.00,data_driven
2025-12-31,102,10,STORE_PURCHASE,12053,628210.29,data_driven
2025-12-11,102,4,PREORDER,31261,1792131.78,data_driven
2025-12-11,102,4,SUB_SIGNUP,3234,0.00,data_driven
2025-12-11,102,4,STORE_ADD_TO_CART,9702,0.00,data_driven
2025-12-11,102,4,STORE_PURCHASE,25871,1320329.50,data_driven
2025-12-13,102,10,PREORDER,19527,1583611.05,data_driven
2025-12-13,102,10,SUB_SIGNUP,7620,0.00,data_driven
2025-12-13,102,10,STORE_ADD_TO_CART,3810,0.00,data_driven
2025-12-13,102,10,STORE_PURCHASE,30005,1166704.60,data_driven
2025-12-17,102,3,PREORDER,42708,3227381.33,data_driven
2025-12-17,102,3,SUB_SIGNUP,17472,0.00,data_driven
2025-12-17,102,3,STORE_ADD_TO_CART,17472,0.00,data_driven
2025-12-17,102,3,STORE_PURCHASE,44649,2377730.73,data_driven
2025-12-21,102,10,PREORDER,25780,1503847.63,data_driven
2025-12-21,102,10,SUB_SIGNUP,8141,0.00,data_driven
2025-12-21,102,10,STORE_ADD_TO_CART,4975,0.00,data_driven
2025-12-21,102,10,STORE_PURCHASE,17639,1107939.95,data_driven
2025-12-22,102,6,PREORDER,87182,5085624.08,last_click
2025-12-22,102,6,SUB_SIGNUP,13766,0.00,last_click
2025-12-22,102,6,STORE_ADD_TO_CART,29061,0.00,last_click
2025-12-22,102,6,STORE_PURCHASE,84123,3746766.62,last_click
2025-12-26,102,1,PREORDER,52594,3122756.88,last_click
2025-12-26,102,1,SUB_SIGNUP,6574,0.00,last_click
2025-12-26,102,1,STORE_ADD_TO_CART,9392,0.00,last_click
2025-12-26,102,1,STORE_PURCHASE,34749,2300650.04,last_click
2025-11-10,103,1,PREORDER,3518,0.00,last_click
2025-11-10,103,1,SUB_SIGNUP,48544,632830.63,last_click
2025-11-10,103,1,STORE_ADD_TO_CART,14071,0.00,last_click
2025-11-10,103,1,STORE_PURCHASE,5628,0.00,last_click
2025-11-11,103,4,PREORDER,4040,0.00,data_driven
2025-11-11,103,4,SUB_SIGNUP,24864,279570.00,data_driven
2025-11-11,103,4,STORE_ADD_TO_CART,5595,0.00,data_driven
2025-11-11,103,4,STORE_PURCHASE,5595,0.00,data_driven
2025-11-11,103,5,PREORDER,2790,0.00,data_driven
2025-11-11,103,5,SUB_SIGNUP,12206,156849.41,data_driven
2025-11-11,103,5,STORE_ADD_TO_CART,3487,0.00,data_driven
2025-11-11,103,5,STORE_PURCHASE,1395,0.00,data_driven
2025-11-13,103,4,PREORDER,3428,0.00,data_driven
2025-11-13,103,4,SUB_SIGNUP,23141,256983.55,data_driven
2025-11-13,103,4,STORE_ADD_TO_CART,5714,0.00,data_driven
2025-11-13,103,4,STORE_PURCHASE,5714,0.00,data_driven
2025-11-13,103,5,PREORDER,3373,0.00,data_driven
2025-11-13,103,5,SUB_SIGNUP,17053,168560.90,data_driven
2025-11-13,103,5,STORE_ADD_TO_CART,3186,0.00,data_driven
2025-11-13,103,5,STORE_PURCHASE,937,0.00,data_driven
2025-11-15,103,1,PREORDER,5423,0.00,data_driven
2025-11-15,103,1,SUB_SIGNUP,54233,696890.32,data_driven
2025-11-15,103,1,STORE_ADD_TO_CART,6198,0.00,data_driven
2025-11-15,103,1,STORE_PURCHASE,5423,0.00,data_driven
2025-11-15,103,9,PREORDER,1992,0.00,data_driven
2025-11-15,103,9,SUB_SIGNUP,23045,255914.95,data_driven
2025-11-15,103,9,STORE_ADD_TO_CART,3983,0.00,data_driven
2025-11-15,103,9,STORE_PURCHASE,5406,0.00,data_driven
2025-11-15,103,6,PREORDER,5562,0.00,data_driven
2025-11-15,103,6,SUB_SIGNUP,104562,1000567.82,data_driven
2025-11-15,103,6,STORE_ADD_TO_CART,12236,0.00,data_driven
2025-11-15,103,6,STORE_PURCHASE,14461,0.00,data_driven
2025-11-17,103,10,PREORDER,2746,0.00,data_driven
2025-11-17,103,10,SUB_SIGNUP,15976,224534.09,data_driven
2025-11-17,103,10,STORE_ADD_TO_CART,4992,0.00,data_driven
2025-11-17,103,10,STORE_PURCHASE,2995,0.00,data_driven
2025-11-17,103,3,PREORDER,11599,0.00,data_driven
2025-11-17,103,3,SUB_SIGNUP,37238,549113.27,data_driven
2025-11-17,103,3,STORE_ADD_TO_CART,11599,0.00,data_driven
2025-11-17,103,3,STORE_PURCHASE,7936,0.00,data_driven
2025-11-18,103,3,PREORDER,7869,0.00,last_click
2025-11-18,103,3,SUB_SIGNUP,39344,544460.15,last_click
2025-11-18,103,3,STORE_ADD_TO_CART,8474,0.00,last_click
2025-11-18,103,3,STORE_PURCHASE,11501,0.00,last_click
2025-11-18,103,11,PREORDER,3137,0.00,last_click
2025-11-18,103,11,SUB_SIGNUP,13893,201559.06,last_click
2025-11-18,103,11,STORE_ADD_TO_CART,3137,0.00,last_click
2025-11-18,103,11,STORE_PURCHASE,4033,0.00,last_click
2025-11-19,103,2,PREORDER,11397,0.00,data_driven
2025-11-19,103,2,SUB_SIGNUP,45587,640706.65,data_driven
2025-11-19,103,2,STORE_ADD_TO_CART,8548,0.00,data_driven
2025-11-19,103,2,STORE_PURCHASE,12821,0.00,data_driven
2025-11-20,103,10,PREORDER,2307,0.00,last_click
2025-11-20,103,10,SUB_SIGNUP,22605,207477.77,last_click
2025-11-20,103,10,STORE_ADD_TO_CART,3460,0.00,last_click
2025-11-20,103,10,STORE_PURCHASE,2537,0.00,last_click
2025-11-21,103,7,PREORDER,6690,0.00,data_driven
2025-11-21,103,7,SUB_SIGNUP,44825,601787.09,data_driven
2025-11-21,103,7,STORE_ADD_TO_CART,10704,0.00,data_driven
2025-11-21,103,7,STORE_PURCHASE,4014,0.00,data_driven
2025-11-22,103,7,PREORDER,6632,0.00,last_click
2025-11-22,103,7,SUB_SIGNUP,60513,745635.13,last_click
2025-11-22,103,7,STORE_ADD_TO_CART,14092,0.00,last_click
2025-11-22,103,7,STORE_PURCHASE,7460,0.00,last_click
2025-11-25,103,2,PREORDER,9981,0.00,data_driven
2025-11-25,103,2,SUB_SIGNUP,54896,561127.89,data_driven
2025-11-25,103,2,STORE_ADD_TO_CART,11229,0.00,data_driven
2025-11-25,103,2,STORE_PURCHASE,8110,0.00,data_driven
2025-11-26,103,10,PREORDER,1997,0.00,last_click
2025-11-26,103,10,SUB_SIGNUP,14423,199590.06,last_click
2025-11-26,103,10,STORE_ADD_TO_CART,2885,0.00,last_click
2025-11-26,103,10,STORE_PURCHASE,1331,0.00,last_click
2025-11-27,103,5,PREORDER,1676,0.00,data_driven
2025-11-27,103,5,SUB_SIGNUP,12405,150791.28,data_driven
2025-11-27,103,5,STORE_ADD_TO_CART,2515,0.00,data_driven
2025-11-27,103,5,STORE_PURCHASE,2179,0.00,data_driven
2025-11-28,103,11,PREORDER,4659,0.00,last_click
2025-11-28,103,11,SUB_SIGNUP,36422,380951.74,last_click
2025-11-28,103,11,STORE_ADD_TO_CART,4235,0.00,last_click
2025-11-28,103,11,STORE_PURCHASE,8047,0.00,last_click
2025-11-30,103,11,PREORDER,5869,0.00,last_click
2025-11-30,103,11,SUB_SIGNUP,39481,479903.94,last_click
2025-11-30,103,11,STORE_ADD_TO_CART,2668,0.00,last_click
2025-11-30,103,11,STORE_PURCHASE,2668,0.00,last_click
2025-12-02,103,6,PREORDER,11535,0.00,last_click
2025-12-02,103,6,SUB_SIGNUP,146657,1482228.48,last_click
2025-12-02,103,6,STORE_ADD_TO_CART,29661,0.00,last_click
2025-12-02,103,6,STORE_PURCHASE,23070,0.00,last_click
2025-12-05,103,7,PREORDER,20788,0.00,data_driven
2025-12-05,103,7,SUB_SIGNUP,106539,1168683.47,data_driven
2025-12-05,103,7,STORE_ADD_TO_CART,7796,0.00,data_driven
2025-12-05,103,7,STORE_PURCHASE,20788,0.00,data_driven
2025-12-05,103,11,PREORDER,3919,0.00,data_driven
2025-12-05,103,11,SUB_SIGNUP,27436,352553.63,data_driven
2025-12-05,103,11,STORE_ADD_TO_CART,6663,0.00,data_driven
2025-12-05,103,11,STORE_PURCHASE,1960,0.00,data_driven
2025-12-06,103,10,PREORDER,3355,0.00,last_click
2025-12-06,103,10,SUB_SIGNUP,31157,431160.03,last_click
2025-12-06,103,10,STORE_ADD_TO_CART,2397,0.00,last_click
2025-12-06,103,10,STORE_PURCHASE,6711,0.00,last_click
2025-12-06,103,11,PREORDER,6932,0.00,last_click
2025-12-06,103,11,SUB_SIGNUP,36506,415662.55,last_click
2025-12-06,103,11,STORE_ADD_TO_CART,3235,0.00,last_click
2025-12-06,103,11,STORE_PURCHASE,3235,0.00,last_click
2025-12-07,103,4,PREORDER,4055,0.00,data_driven
2025-12-07,103,4,SUB_SIGNUP,46344,521084.85,data_driven
2025-12-07,103,4,STORE_ADD_TO_CART,2897,0.00,data_driven
2025-12-07,103,4,STORE_PURCHASE,9269,0.00,data_driven
2025-12-07,103,3,PREORDER,17591,0.00,data_driven
2025-12-07,103,3,SUB_SIGNUP,95494,1130219.95,data_driven
2025-12-07,103,3,STORE_ADD_TO_CART,20104,0.00,data_driven
2025-12-07,103,3,STORE_PURCHASE,25130,0.00,data_driven
2025-12-10,103,1,PREORDER,7807,0.00,last_click
2025-12-10,103,1,SUB_SIGNUP,90341,1003229.44,last_click
2025-12-10,103,1,STORE_ADD_TO_CART,5577,0.00,last_click
2025-12-10,103,1,STORE_PURCHASE,7807,0.00,last_click
2025-12-10,103,6,PREORDER,21092,0.00,last_click
2025-12-10,103,6,SUB_SIGNUP,152510,1459391.98,last_click
2025-12-10,103,6,STORE_ADD_TO_CART,32449,0.00,last_click
2025-12-10,103,6,STORE_PURCHASE,22714,0.00,last_click
2025-12-11,103,8,PREORDER,4575,0.00,data_driven
2025-12-11,103,8,SUB_SIGNUP,26200,374078.66,data_driven
2025-12-11,103,8,STORE_ADD_TO_CART,5822,0.00,data_driven
2025-12-11,103,8,STORE_PURCHASE,7902,0.00,data_driven
2025-12-15,103,9,PREORDER,4369,0.00,data_driven
2025-12-15,103,9,SUB_SIGNUP,26212,357231.03,data_driven
2025-12-15,103,9,STORE_ADD_TO_CART,4369,0.00,data_driven
2025-12-15,103,9,STORE_PURCHASE,2780,0.00,data_driven
2025-12-17,103,3,PREORDER,9387,0.00,data_driven
2025-12-17,103,3,SUB_SIGNUP,85419,844333.67,data_driven
2025-12-17,103,3,STORE_ADD_TO_CART,5632,0.00,data_driven
2025-12-17,103,3,STORE_PURCHASE,14080,0.00,data_driven
2025-12-18,103,2,PREORDER,15325,0.00,last_click
2025-12-18,103,2,SUB_SIGNUP,102894,984607.99,last_click
2025-12-18,103,2,STORE_ADD_TO_CART,6568,0.00,last_click
2025-12-18,103,2,STORE_PURCHASE,5473,0.00,last_click
2025-12-19,103,1,PREORDER,15624,0.00,data_driven
2025-12-19,103,1,SUB_SIGNUP,69787,936912.90,data_driven
