REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,FLIGHT_ID,PLACEMENT,COMPLETED_VIEWS,AVG_FREQUENCY,DAYPART,LOADED_AT
2026-01-18,Astro Bot Sustain,HULU_0104,1697.72,1232143,6810,FL_104_202601,HOMEPAGE_TAKEOVER,1121250,1.24,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-19,Astro Bot Sustain,HULU_0104,1957.55,1071429,4889,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.48,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-20,Astro Bot Sustain,HULU_0104,2131.34,1071429,3124,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.80,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-21,Astro Bot Sustain,HULU_0104,1806.67,1071429,3507,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.34,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-22,Astro Bot Sustain,HULU_0104,1858.24,1071429,4500,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.55,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-23,Astro Bot Sustain,HULU_0104,1461.00,1071429,3413,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.55,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-24,Astro Bot Sustain,HULU_0104,2611.37,1232143,4614,FL_104_202601,HOMEPAGE_TAKEOVER,1121250,1.61,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-25,Astro Bot Sustain,HULU_0104,1937.11,1232143,3579,FL_104_202601,HOMEPAGE_TAKEOVER,1121250,1.30,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-26,Astro Bot Sustain,HULU_0104,1917.44,1071429,5663,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.48,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-27,Astro Bot Sustain,HULU_0104,1999.56,1071429,5888,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.69,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-28,Astro Bot Sustain,HULU_0104,1965.18,1071429,3488,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.30,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-29,Astro Bot Sustain,HULU_0104,1546.94,1071429,3225,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.21,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-30,Astro Bot Sustain,HULU_0104,1346.41,1071429,4988,FL_104_202601,HOMEPAGE_TAKEOVER,975000,1.73,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-31,Astro Bot Sustain,HULU_0104,1926.13,1232143,3493,FL_104_202601,HOMEPAGE_TAKEOVER,1121250,1.44,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-01,Astro Bot Sustain,HULU_0104,2224.82,1232143,6598,FL_104_202602,HOMEPAGE_TAKEOVER,1121250,1.39,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-02,Astro Bot Sustain,HULU_0104,1506.83,1071429,3788,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.36,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-03,Astro Bot Sustain,HULU_0104,1969.00,1071429,5400,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.36,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-04,Astro Bot Sustain,HULU_0104,1483.91,1071429,5363,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.54,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-05,Astro Bot Sustain,HULU_0104,1972.82,1071429,4538,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.33,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-06,Astro Bot Sustain,HULU_0104,1403.70,1071429,5550,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.33,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-07,Astro Bot Sustain,HULU_0104,2303.89,1232143,4269,FL_104_202602,HOMEPAGE_TAKEOVER,1121250,1.59,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-08,Astro Bot Sustain,HULU_0104,1748.23,1232143,6900,FL_104_202602,HOMEPAGE_TAKEOVER,1121250,1.77,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-09,Astro Bot Sustain,HULU_0104,2478.92,1071429,5400,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.70,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-10,Astro Bot Sustain,HULU_0104,1396.06,1071429,3750,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.21,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-12,Astro Bot Sustain,HULU_0104,1650.07,1071429,3563,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.34,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-13,Astro Bot Sustain,HULU_0104,1411.34,1071429,4913,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.20,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-14,Astro Bot Sustain,HULU_0104,2626.74,1232143,6598,FL_104_202602,HOMEPAGE_TAKEOVER,1121250,1.43,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-15,Astro Bot Sustain,HULU_0104,2053.51,1232143,6167,FL_104_202602,HOMEPAGE_TAKEOVER,1121250,1.22,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-16,Astro Bot Sustain,HULU_0104,2444.54,1071429,5475,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.19,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-17,Astro Bot Sustain,HULU_0104,1418.98,1071429,3788,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.52,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-18,Astro Bot Sustain,HULU_0104,1388.42,1071429,5250,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.67,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-19,Astro Bot Sustain,HULU_0104,1598.50,1071429,5738,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.70,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-20,Astro Bot Sustain,HULU_0104,2266.93,1071429,3563,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.28,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-21,Astro Bot Sustain,HULU_0104,2251.18,1232143,4787,FL_104_202602,HOMEPAGE_TAKEOVER,1121250,1.70,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-22,Astro Bot Sustain,HULU_0104,2365.38,1232143,5175,FL_104_202602,HOMEPAGE_TAKEOVER,1121250,1.37,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-23,Astro Bot Sustain,HULU_0104,2433.09,1071429,3525,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.22,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-24,Astro Bot Sustain,HULU_0104,2213.46,1071429,3000,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.52,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-26,Astro Bot Sustain,HULU_0104,2068.31,1071429,5025,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.41,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-27,Astro Bot Sustain,HULU_0104,2473.19,1071429,4463,FL_104_202602,HOMEPAGE_TAKEOVER,975000,1.71,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-28,Astro Bot Sustain,HULU_0104,1974.45,1232143,4442,FL_104_202602,HOMEPAGE_TAKEOVER,1121250,1.80,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-11-01,Astro Bot Sustain,HULU_0104,2765.10,1232143,18605,FL_104_202511,IN_STREAM_15,1121250,1.42,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-11-02,Astro Bot Sustain,HULU_0104,1605.47,1232143,17356,FL_104_202511,IN_STREAM_15,1121250,1.40,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-11-03,Astro Bot Sustain,HULU_0104,1995.74,1071429,9383,FL_104_202511,IN_STREAM_15,975000,1.66,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-11-04,Astro Bot Sustain,HULU_0104,1535.48,1071429,11189,FL_104_202511,IN_STREAM_15,975000,1.35,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-11-05,Astro Bot Sustain,HULU_0104,1407.52,1071429,14313,FL_104_202511,IN_STREAM_15,975000,1.39,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-11-06,Astro Bot Sustain,HULU_0104,1768.47,1071429,12240,FL_104_202511,IN_STREAM_15,975000,1.62,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-11-07,Astro Bot Sustain,HULU_0104,2333.78,1071429,9996,FL_104_202511,IN_STREAM_15,975000,1.82,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-11-08,Astro Bot Sustain,HULU_0104,1576.92,1232143,9770,FL_104_202511,IN_STREAM_15,1121250,1.69,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-11-09,Astro Bot Sustain,HULU_0104,1719.68,1232143,17876,FL_104_202511,IN_STREAM_15,1121250,1.34,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-11-10,Astro Bot Sustain,HULU_0104,1749.38,1071429,13721,FL_104_202511,IN_STREAM_15,975000,1.22,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-11-11,Astro Bot Sustain,HULU_0104,1615.69,1071429,14096,FL_104_202511,IN_STREAM_15,975000,1.35,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-11-12,Astro Bot Sustain,HULU_0104,2024.39,1071429,12996,FL_104_202511,IN_STREAM_15,975000,1.33,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-11-13,Astro Bot Sustain,HULU_0104,2138.98,1071429,12688,FL_104_202511,IN_STREAM_15,975000,1.41,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-11-14,Astro Bot Sustain,HULU_0104,1821.95,1071429,7680,FL_104_202511,IN_STREAM_15,975000,1.40,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-11-16,Astro Bot Sustain,HULU_0104,2850.76,1232143,9216,FL_104_202511,IN_STREAM_15,1121250,1.29,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-11-17,Astro Bot Sustain,HULU_0104,1970.91,1071429,8689,FL_104_202511,IN_STREAM_15,975000,1.30,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-11-18,Astro Bot Sustain,HULU_0104,2442.63,1071429,11942,FL_104_202511,IN_STREAM_15,975000,1.27,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-11-20,Astro Bot Sustain,HULU_0104,1459.09,1071429,8177,FL_104_202511,IN_STREAM_15,975000,1.40,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-11-21,Astro Bot Sustain,HULU_0104,1503.01,1071429,13950,FL_104_202511,IN_STREAM_15,975000,1.36,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-11-22,Astro Bot Sustain,HULU_0104,2011.78,1232143,15787,FL_104_202511,IN_STREAM_15,1121250,1.78,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-11-23,Astro Bot Sustain,HULU_0104,2813.42,1232143,14112,FL_104_202511,IN_STREAM_15,1121250,1.22,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-11-24,Astro Bot Sustain,HULU_0104,2163.80,1071429,7956,FL_104_202511,IN_STREAM_15,975000,1.60,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-11-25,Astro Bot Sustain,HULU_0104,1571.77,1071429,13765,FL_104_202511,IN_STREAM_15,975000,1.57,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-11-26,Astro Bot Sustain,HULU_0104,2083.59,1071429,10971,FL_104_202511,IN_STREAM_15,975000,1.28,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-11-27,Astro Bot Sustain,HULU_0104,1533.57,1071429,9674,FL_104_202511,IN_STREAM_15,975000,1.30,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-11-28,Astro Bot Sustain,HULU_0104,2392.98,1071429,10332,FL_104_202511,IN_STREAM_15,975000,1.61,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-11-30,Astro Bot Sustain,HULU_0104,2615.76,1232143,8138,FL_104_202511,IN_STREAM_15,1121250,1.29,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-12-01,Astro Bot Sustain,HULU_0104,1587.04,1071429,9039,FL_104_202512,IN_STREAM_15,975000,1.22,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-12-02,Astro Bot Sustain,HULU_0104,1915.53,1071429,10474,FL_104_202512,IN_STREAM_15,975000,1.38,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-12-03,Astro Bot Sustain,HULU_0104,1399.88,1071429,10443,FL_104_202512,IN_STREAM_15,975000,1.60,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-12-04,Astro Bot Sustain,HULU_0104,2293.67,1071429,10882,FL_104_202512,IN_STREAM_15,975000,1.30,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-12-06,Astro Bot Sustain,HULU_0104,2839.78,1232143,10113,FL_104_202512,IN_STREAM_15,1121250,1.19,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-12-09,Astro Bot Sustain,HULU_0104,1967.09,1071429,10738,FL_104_202512,IN_STREAM_15,975000,1.78,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-12-10,Astro Bot Sustain,HULU_0104,1890.70,1071429,7371,FL_104_202512,IN_STREAM_15,975000,1.27,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-12-11,Astro Bot Sustain,HULU_0104,1848.69,1071429,6776,FL_104_202512,IN_STREAM_15,975000,1.38,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-12-12,Astro Bot Sustain,HULU_0104,1378.88,1071429,11232,FL_104_202512,IN_STREAM_15,975000,1.43,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-12-13,Astro Bot Sustain,HULU_0104,2767.30,1232143,9327,FL_104_202512,IN_STREAM_15,1121250,1.72,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-12-14,Astro Bot Sustain,HULU_0104,2743.14,1232143,9942,FL_104_202512,IN_STREAM_15,1121250,1.24,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-12-16,Astro Bot Sustain,HULU_0104,1422.80,1071429,8297,FL_104_202512,IN_STREAM_15,975000,1.51,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-12-18,Astro Bot Sustain,HULU_0104,1512.56,1071429,7889,FL_104_202512,IN_STREAM_15,975000,1.48,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-12-19,Astro Bot Sustain,HULU_0104,1342.59,1071429,5478,FL_104_202512,IN_STREAM_15,975000,1.75,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-12-20,Astro Bot Sustain,HULU_0104,2751.93,1232143,6068,FL_104_202512,IN_STREAM_15,1121250,1.19,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-12-21,Astro Bot Sustain,HULU_0104,1651.60,1232143,11533,FL_104_202512,IN_STREAM_15,1121250,1.41,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-12-22,Astro Bot Sustain,HULU_0104,1470.55,1071429,6533,FL_104_202512,IN_STREAM_15,975000,1.30,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-12-23,Astro Bot Sustain,HULU_0104,1501.10,1071429,5694,FL_104_202512,IN_STREAM_15,975000,1.42,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-12-24,Astro Bot Sustain,HULU_0104,2249.74,1071429,6912,FL_104_202512,IN_STREAM_15,975000,1.49,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-12-25,Astro Bot Sustain,HULU_0104,1854.42,1071429,4990,FL_104_202512,IN_STREAM_15,975000,1.55,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-12-26,Astro Bot Sustain,HULU_0104,1923.17,1071429,9120,FL_104_202512,IN_STREAM_15,975000,1.55,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-12-27,Astro Bot Sustain,HULU_0104,1807.53,1232143,10406,FL_104_202512,IN_STREAM_15,1121250,1.38,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2025-12-28,Astro Bot Sustain,HULU_0104,1963.47,1232143,5630,FL_104_202512,IN_STREAM_15,1121250,1.20,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2025-12-29,Astro Bot Sustain,HULU_0104,1386.51,1071429,6834,FL_104_202512,IN_STREAM_15,975000,1.37,DAYTIME,2026-05-04 11:42:00.058000-07:00
2025-12-30,Astro Bot Sustain,HULU_0104,2173.35,1071429,5770,FL_104_202512,IN_STREAM_15,975000,1.56,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2025-12-31,Astro Bot Sustain,HULU_0104,1430.44,1071429,6407,FL_104_202512,IN_STREAM_15,975000,1.53,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-01,Astro Bot Sustain,HULU_0104,1575.59,1071429,8777,FL_104_202601,IN_STREAM_15,975000,1.22,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-02,Astro Bot Sustain,HULU_0104,1695.90,1071429,7236,FL_104_202601,IN_STREAM_15,975000,1.59,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-03,Astro Bot Sustain,HULU_0104,2251.18,1232143,5867,FL_104_202601,IN_STREAM_15,1121250,1.25,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-04,Astro Bot Sustain,HULU_0104,2202.86,1232143,6013,FL_104_202601,IN_STREAM_15,1121250,1.27,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-05,Astro Bot Sustain,HULU_0104,1692.08,1071429,6943,FL_104_202601,IN_STREAM_15,975000,1.28,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-06,Astro Bot Sustain,HULU_0104,2200.09,1071429,6170,FL_104_202601,IN_STREAM_15,975000,1.43,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-07,Astro Bot Sustain,HULU_0104,2331.87,1071429,5916,FL_104_202601,IN_STREAM_15,975000,1.69,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-08,Astro Bot Sustain,HULU_0104,1581.31,1071429,4446,FL_104_202601,IN_STREAM_15,975000,1.68,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-09,Astro Bot Sustain,HULU_0104,1688.26,1071429,7056,FL_104_202601,IN_STREAM_15,975000,1.72,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-10,Astro Bot Sustain,HULU_0104,1897.58,1232143,5855,FL_104_202601,IN_STREAM_15,1121250,1.55,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-11,Astro Bot Sustain,HULU_0104,2055.71,1232143,4737,FL_104_202601,IN_STREAM_15,1121250,1.49,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-12,Astro Bot Sustain,HULU_0104,2341.41,1071429,3861,FL_104_202601,IN_STREAM_15,975000,1.25,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-13,Astro Bot Sustain,HULU_0104,1552.67,1071429,4368,FL_104_202601,IN_STREAM_15,975000,1.56,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-14,Astro Bot Sustain,HULU_0104,1474.37,1071429,6339,FL_104_202601,IN_STREAM_15,975000,1.34,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-15,Astro Bot Sustain,HULU_0104,2435.00,1071429,3514,FL_104_202601,IN_STREAM_15,975000,1.63,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-16,Astro Bot Sustain,HULU_0104,2024.39,1071429,4074,FL_104_202601,IN_STREAM_15,975000,1.19,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-17,Astro Bot Sustain,HULU_0104,2708.00,1232143,6766,FL_104_202601,IN_STREAM_15,1121250,1.18,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-18,Astro Bot Sustain,HULU_0104,1893.18,1232143,5003,FL_104_202601,IN_STREAM_15,1121250,1.26,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-19,Astro Bot Sustain,HULU_0104,1999.56,1071429,5638,FL_104_202601,IN_STREAM_15,975000,1.53,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-20,Astro Bot Sustain,HULU_0104,1812.40,1071429,4397,FL_104_202601,IN_STREAM_15,975000,1.26,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-21,Astro Bot Sustain,HULU_0104,2154.25,1071429,3696,FL_104_202601,IN_STREAM_15,975000,1.60,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-22,Astro Bot Sustain,HULU_0104,1592.77,1071429,4725,FL_104_202601,IN_STREAM_15,975000,1.78,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-23,Astro Bot Sustain,HULU_0104,2282.21,1071429,4913,FL_104_202601,IN_STREAM_15,975000,1.41,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-24,Astro Bot Sustain,HULU_0104,1623.04,1232143,5951,FL_104_202601,IN_STREAM_15,1121250,1.75,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-25,Astro Bot Sustain,HULU_0104,1994.21,1232143,6081,FL_104_202601,IN_STREAM_15,1121250,1.54,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-26,Astro Bot Sustain,HULU_0104,1617.60,1071429,3113,FL_104_202601,IN_STREAM_15,975000,1.20,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-27,Astro Bot Sustain,HULU_0104,1877.33,1071429,4650,FL_104_202601,IN_STREAM_15,975000,1.79,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-01-28,Astro Bot Sustain,HULU_0104,1543.12,1071429,3600,FL_104_202601,IN_STREAM_15,975000,1.68,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-01-29,Astro Bot Sustain,HULU_0104,2259.29,1071429,4313,FL_104_202601,IN_STREAM_15,975000,1.77,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-01-30,Astro Bot Sustain,HULU_0104,1932.72,1071429,3638,FL_104_202601,IN_STREAM_15,975000,1.51,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-01-31,Astro Bot Sustain,HULU_0104,2066.69,1232143,3579,FL_104_202601,IN_STREAM_15,1121250,1.22,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-01,Astro Bot Sustain,HULU_0104,2090.85,1232143,6210,FL_104_202602,IN_STREAM_15,1121250,1.18,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-02,Astro Bot Sustain,HULU_0104,1865.87,1071429,5138,FL_104_202602,IN_STREAM_15,975000,1.35,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-03,Astro Bot Sustain,HULU_0104,2207.73,1071429,3225,FL_104_202602,IN_STREAM_15,975000,1.81,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-04,Astro Bot Sustain,HULU_0104,2244.02,1071429,5063,FL_104_202602,IN_STREAM_15,975000,1.77,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-05,Astro Bot Sustain,HULU_0104,2165.71,1071429,4500,FL_104_202602,IN_STREAM_15,975000,1.29,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-06,Astro Bot Sustain,HULU_0104,2459.82,1071429,5175,FL_104_202602,IN_STREAM_15,975000,1.45,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-07,Astro Bot Sustain,HULU_0104,2259.96,1232143,4399,FL_104_202602,IN_STREAM_15,1121250,1.69,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-08,Astro Bot Sustain,HULU_0104,2136.97,1232143,3579,FL_104_202602,IN_STREAM_15,1121250,1.18,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-09,Astro Bot Sustain,HULU_0104,1598.50,1071429,4575,FL_104_202602,IN_STREAM_15,975000,1.27,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-10,Astro Bot Sustain,HULU_0104,1969.00,1071429,5963,FL_104_202602,IN_STREAM_15,975000,1.26,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-12,Astro Bot Sustain,HULU_0104,1904.07,1071429,4050,FL_104_202602,IN_STREAM_15,975000,1.46,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-13,Astro Bot Sustain,HULU_0104,1630.97,1071429,5138,FL_104_202602,IN_STREAM_15,975000,1.65,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-14,Astro Bot Sustain,HULU_0104,2508.14,1232143,5218,FL_104_202602,IN_STREAM_15,1121250,1.27,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-15,Astro Bot Sustain,HULU_0104,2165.52,1232143,6426,FL_104_202602,IN_STREAM_15,1121250,1.23,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-16,Astro Bot Sustain,HULU_0104,1820.04,1071429,5775,FL_104_202602,IN_STREAM_15,975000,1.46,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-17,Astro Bot Sustain,HULU_0104,2391.07,1071429,4500,FL_104_202602,IN_STREAM_15,975000,1.45,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-18,Astro Bot Sustain,HULU_0104,1986.19,1071429,5250,FL_104_202602,IN_STREAM_15,975000,1.64,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-19,Astro Bot Sustain,HULU_0104,1629.06,1071429,5250,FL_104_202602,IN_STREAM_15,975000,1.58,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-20,Astro Bot Sustain,HULU_0104,1692.08,1071429,3675,FL_104_202602,IN_STREAM_15,975000,1.78,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-21,Astro Bot Sustain,HULU_0104,2620.15,1232143,6469,FL_104_202602,IN_STREAM_15,1121250,1.20,EARLY_FRINGE,2026-05-04 11:42:00.058000-07:00
2026-02-22,Astro Bot Sustain,HULU_0104,2609.17,1232143,3924,FL_104_202602,IN_STREAM_15,1121250,1.23,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-23,Astro Bot Sustain,HULU_0104,2431.18,1071429,4875,FL_104_202602,IN_STREAM_15,975000,1.49,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
2026-02-24,Astro Bot Sustain,HULU_0104,1980.46,1071429,5925,FL_104_202602,IN_STREAM_15,975000,1.30,DAYTIME,2026-05-04 11:42:00.058000-07:00
2026-02-26,Astro Bot Sustain,HULU_0104,1758.93,1071429,5100,FL_104_202602,IN_STREAM_15,975000,1.50,PRIMETIME,2026-05-04 11:42:00.058000-07:00
2026-02-27,Astro Bot Sustain,HULU_0104,1482.00,1071429,5363,FL_104_202602,IN_STREAM_15,975000,1.29,LATE_NIGHT,2026-05-04 11:42:00.058000-07:00
